XM_012542555.2	I
XM_031957735.1	I
XM_031946395.1	I
XM_031953692.1	I
XM_031958309.1	PI
XM_023497999.2	I
XM_031951180.1	PI
XM_012541758.2	I
XM_023498219.2	I
XM_031946930.1	L
XM_003759752.4	PI
XM_031959915.1	I
XM_012541318.3	I
XM_031946739.1	I
XM_031945555.1	I
XM_031947761.1	I
XM_031948162.1	I
XM_023496253.2	I
XM_031955453.1	I
XM_031951789.1	I
XM_023497277.2	I
XM_012543574.3	I
XM_031946455.1	I
XM_003759494.4	I
XM_031946409.1	I
XM_012541374.3	I
XM_031946804.1	I
XM_031947489.1	I
XM_031947085.1	I
XM_031962980.1	I
XM_031948744.1	I
XM_031947129.1	I
XM_031965967.1	I
XM_031945975.1	I
XM_012542044.2	I
XM_031962994.1	I
XM_031945502.1	I
XM_023496693.2	I
XM_023498783.2	UL
XM_012542870.3	PI
XM_031948422.1	M
XM_023497302.2	I
XM_003761962.4	I
XM_031945706.1	I
XM_023495974.2	PI
XM_003759970.4	I
XM_031956336.1	PI
XM_031957782.1	I
XM_031946936.1	I
XM_031946000.1	PI
XM_031947276.1	I
XM_012543480.3	I
XM_031947247.1	I
XM_031945410.1	I
XM_003759696.4	I
XM_031947472.1	I
XM_031945971.1	I
XM_023497069.2	I
XM_031944831.1	I
XM_031947996.1	PI
XM_031948247.1	I
XM_031948206.1	PI
XM_003759763.4	I
XM_031947280.1	I
XM_031957173.1	I
XM_031964660.1	UL
XM_012543002.3	I
XM_003761404.4	I
XM_031945540.1	I
XM_012542846.3	I
XM_031956512.1	I
XM_031946780.1	I
XM_012541178.3	I
XM_031946795.1	PI
XM_023496267.2	I
XM_031947405.1	PI
unassigned_transcript.18	I
XM_031941302.1	I
XM_031957211.1	I
XM_031950823.1	PI
XM_003762831.2	I
XM_031964154.1	I
XM_031963273.1	I
XM_031947853.1	I
XM_031946745.1	I
XM_031965529.1	I
XM_031947120.1	I
XM_031939878.1	PI
XM_003759873.4	PI
XM_031946275.1	PI
XM_031948481.1	PI
XM_031948706.1	I
XM_031961414.1	I
XM_031945649.1	M
XM_031946878.1	I
XM_031968914.1	I
XM_031951877.1	I
XM_003759699.4	I
XM_031952502.1	I
XM_031945856.1	I
XM_031957218.1	I
XM_003761806.4	I
XM_003762244.4	I
XM_031946776.1	I
XM_031954658.1	UL
XM_031948812.1	I
XM_031956906.1	I
XM_031945990.1	I
XM_031962130.1	I
XM_031946163.1	I
XM_031946545.1	I
XM_031945621.1	I
XM_031947302.1	I
XM_003760216.4	I
XM_031941979.1	I
XM_012543292.2	I
XM_031955312.1	I
XM_031961504.1	I
XM_031947017.1	I
XM_031955019.1	I
XM_012543228.3	I
XM_012541536.2	I
XM_031946034.1	I
XM_031961020.1	I
XM_031945831.1	I
XM_031948391.1	I
XM_031952012.1	PI
XM_031940185.1	I
XM_012543043.3	I
XM_003762596.4	PI
XM_031946067.1	I
XM_031948760.1	PI
XM_031946814.1	M
XM_031948837.1	I
XM_031945663.1	I
XM_031948138.1	UL
XM_003761147.3	M
XM_031945610.1	PI
XM_031948595.1	PI
XM_031947256.1	I
XM_031948664.1	PI
XM_003761536.4	I
XM_031968631.1	I
XM_031946023.1	I
XM_003762260.4	I
XM_031945938.1	I
XM_031945564.1	M
XM_012542052.3	I
XM_031959367.1	I
XM_031955024.1	I
XM_031946746.1	I
XM_023496276.2	I
XM_031942016.1	I
XM_003762559.4	I
XM_012541065.3	I
XM_003762764.3	I
XM_003759612.4	I
XM_003759785.2	I
XM_031945929.1	I
XM_031945864.1	I
XM_031947600.1	I
XM_031947656.1	I
XM_031944306.1	I
XM_031937466.1	I
XM_031952635.1	PI
XM_012541204.2	I
XM_031944529.1	I
XM_012542110.2	I
XM_031947643.1	I
XM_031939689.1	I
XM_031947645.1	M
XM_012543044.3	I
XM_031967680.1	I
XM_031946519.1	UL
XM_031945624.1	I
XM_012543142.3	I
XM_031948981.1	PI
XM_031946433.1	I
XM_031946848.1	M
XM_031946177.1	I
XM_031968545.1	I
XM_003759929.4	I
XM_031945417.1	I
XM_031948919.1	PI
XM_031947884.1	I
XM_023496334.2	I
XM_031947094.1	I
XM_031947609.1	PI
XM_031947890.1	I
XM_023496330.2	PI
XM_023496063.2	I
XM_031946978.1	I
XM_031967244.1	I
XM_003760662.3	I
XM_031965403.1	PI
XM_031945586.1	I
XM_023497477.2	I
XM_023497856.2	I
XM_003762306.4	M
XM_031946266.1	I
XM_012544183.3	I
XM_031948268.1	PI
XM_031951752.1	PI
XM_031947690.1	PI
XM_012543400.3	I
XM_012541863.3	I
XM_003760137.4	I
XM_031946119.1	PI
XM_023497517.2	I
XM_031969134.1	I
XM_031966068.1	I
XM_031959413.1	I
XM_031948680.1	UL
XM_031967202.1	I
XM_031955803.1	I
XM_031948648.1	PI
XM_031947936.1	I
XM_003761997.4	I
XM_031945556.1	I
XM_023496770.2	I
XM_031955988.1	I
XM_031947650.1	PI
XM_023496263.2	I
XM_031948262.1	PI
XM_031964862.1	I
XM_031942108.1	I
XM_023495939.2	I
XM_031945521.1	I
XM_031961564.1	I
XM_031968442.1	M
XM_012542990.3	I
XM_031937690.1	I
XM_031948751.1	PI
XM_031962459.1	PI
XM_031954770.1	I
XM_031947977.1	I
XM_003762443.4	UL
XM_031946102.1	I
XM_031947537.1	I
XM_003760836.4	I
XM_031947016.1	I
XM_031947747.1	I
XM_031957650.1	I
XM_003759486.4	I
XM_031938685.1	I
XM_031947377.1	PI
XM_031962851.1	M
XM_031945631.1	I
XM_003761993.4	I
XM_031946649.1	I
XM_031949660.1	I
XM_023497071.2	I
XM_031955790.1	I
XM_031946732.1	I
XM_012541624.3	I
XM_031946411.1	I
XM_012541117.3	I
XM_031946150.1	I
XM_003759944.4	I
XM_023498129.2	I
XM_031946453.1	I
XM_023496918.2	PI
XM_003759845.4	I
XM_031945947.1	PI
XM_012544045.3	I
XM_031945857.1	I
XM_031955593.1	PI
XM_003759744.4	I
XM_003775257.4	PI
XM_031945948.1	PI
XM_031948338.1	PI
XM_031946775.1	I
XM_031943080.1	I
XM_012542106.3	UL
XM_031946084.1	I
XM_031964927.1	I
XM_031947591.1	I
XM_031946944.1	I
XM_031960808.1	M
XM_023496433.2	I
XM_031947182.1	I
XM_031947819.1	I
XM_031944439.1	I
XM_031938542.1	I
XM_031958356.1	PI
XM_031946462.1	I
XM_031945589.1	I
XM_012542615.3	I
XM_003762197.4	I
XM_031946856.1	I
XM_031962269.1	I
XM_031948451.1	PI
XM_031948894.1	UL
XM_012543304.2	I
XM_012541981.3	I
XM_023498706.2	I
XM_031946315.1	I
XM_031949034.1	I
XM_031963106.1	I
XM_031945526.1	I
XM_031945553.1	I
XM_031946205.1	PI
XM_031937689.1	I
XM_031955176.1	I
XM_031948650.1	PI
XM_031966026.1	I
XM_031947951.1	I
XM_023497643.2	I
XM_031958561.1	I
XM_012542099.3	I
XM_023497476.2	I
XM_031948052.1	I
XM_031961195.1	I
XM_003761763.4	I
XM_031956312.1	I
XM_031948222.1	PI
XM_031947919.1	PI
XM_012543161.3	I
XM_003759650.4	I
XM_003761511.4	I
XM_012541837.3	I
XM_031942870.1	I
XM_031938773.1	I
XM_031945536.1	I
XM_031945333.1	I
XM_031948198.1	PI
XM_012542979.1	I
XM_023496336.2	I
XM_031948376.1	PI
XM_031943257.1	I
XM_031947516.1	I
XM_031960404.1	I
XM_031948580.1	M
XM_012542898.3	PI
XM_031947003.1	I
XM_031945425.1	I
XM_023496822.2	PI
XM_031959166.1	M
XM_031945965.1	I
XM_031939641.1	I
XM_023497055.2	I
XM_003760415.4	I
XM_031949032.1	I
XM_031947171.1	I
XM_031953001.1	PI
XM_031948560.1	I
XM_031947238.1	I
XM_031946586.1	I
XM_012541588.3	I
XM_031936998.1	UL
XM_031967131.1	PI
XM_031946684.1	I
XM_031962916.1	I
XM_003759577.2	I
XM_031943540.1	I
XM_031945445.1	I
XM_031946641.1	I
XM_003762487.3	I
XM_031965422.1	I
XM_031946461.1	I
XM_003760121.4	I
XM_031948501.1	I
XM_031948605.1	I
XM_031956233.1	I
XM_031962349.1	I
XM_031948904.1	I
XM_031952209.1	I
XM_003762093.4	I
XM_012542289.2	I
XM_031940902.1	PI
XM_031966291.1	I
XM_031943100.1	I
XM_023496722.2	I
XM_031947346.1	I
XM_031965413.1	I
XM_031947350.1	I
XM_031958728.1	PI
XM_003760332.2	I
XM_031949068.1	M
XM_031946934.1	I
XM_031968198.1	I
XM_031965327.1	I
XM_023496728.2	I
XM_031946862.1	I
XM_031946993.1	I
XM_031968516.1	I
XM_031948497.1	I
XM_023498798.2	I
XM_003760578.4	I
XM_003759666.4	I
XM_031952921.1	M
XM_003760884.4	I
XM_031955113.1	I
XM_031937094.1	I
XM_031946297.1	I
XM_023496700.2	M
XM_012541212.3	I
XM_031947841.1	PI
XM_031954527.1	I
XM_031948519.1	I
XM_031946941.1	I
XM_031956762.1	I
XM_031951628.1	PI
XM_031948297.1	I
XM_031937470.1	I
XM_031964876.1	UL
XM_031949058.1	UL
XM_003762301.4	PI
XM_031962239.1	I
XM_031951730.1	I
XM_031946818.1	I
XM_031947723.1	UL
XM_031958802.1	I
XM_003761779.4	I
XM_031959574.1	I
XM_003761076.4	UL
XM_031958736.1	PI
XM_031948203.1	PI
XM_031967388.1	I
XM_031957225.1	I
XM_031949248.1	I
XM_031947148.1	I
XM_031945406.1	I
XM_023498252.2	PI
XM_031948175.1	I
XM_003762555.4	I
XM_031946168.1	I
XM_031946153.1	I
XM_031945709.1	I
XM_031948603.1	PI
XM_023496456.2	I
XM_031947389.1	PI
XM_031954648.1	UL
XM_031956754.1	I
XM_031955440.1	I
XM_031966947.1	I
XM_031947762.1	I
XM_031946633.1	I
XM_031946063.1	PI
XM_031946695.1	I
XM_031946399.1	I
XM_031947823.1	I
XM_023498086.2	I
XM_031958936.1	PI
XM_031968111.1	I
XM_031936762.1	UL
XM_031948930.1	PM
XM_031968693.1	I
XM_003759641.2	I
XM_031947372.1	I
XM_031953603.1	PI
XM_031954301.1	PI
XM_031947769.1	I
XM_031961349.1	UL
XM_031948337.1	I
XM_031947670.1	PI
XM_031947984.1	I
XM_031947548.1	PI
XM_031948703.1	I
XM_012541177.3	I
XM_031966677.1	I
XM_023497784.2	I
XM_031947400.1	I
XM_031963677.1	I
XM_031948549.1	I
XM_023498373.2	I
XM_031946164.1	I
XM_012541737.2	I
XM_003762449.2	I
XM_003761412.4	I
XM_031945684.1	I
XM_031967646.1	I
XM_031946726.1	I
XM_031964810.1	I
XM_031945115.1	I
XM_031947702.1	PI
XM_031947130.1	I
XM_031948184.1	PI
XM_031947041.1	I
XM_031945754.1	I
XM_031945466.1	I
XM_003760474.4	I
XM_031947671.1	PI
XM_031946027.1	I
XM_031947995.1	I
XM_031968211.1	I
XM_031947598.1	I
XM_012542137.3	PI
XM_031947498.1	I
XM_031946723.1	I
XM_031948725.1	I
XM_031940198.1	I
XM_031948609.1	PI
XM_031941263.1	I
XM_031946104.1	I
XM_003761256.4	I
XM_031961996.1	I
XM_031947479.1	I
XM_003759988.4	M
XM_003761738.4	I
XM_003760671.4	M
XM_012543018.3	I
XM_031947373.1	I
XM_031948677.1	PI
XM_003760476.4	I
XM_031945724.1	I
XM_012541070.3	I
XM_003761586.2	PI
XM_031955017.1	UL
XM_031953476.1	I
XM_003763209.4	M
XM_003761452.4	I
XM_031958858.1	I
XM_031937170.1	I
XM_003761916.2	UL
XM_023496241.2	PI
XM_003762514.4	I
XM_023497339.2	I
XM_031957166.1	I
XM_031954434.1	I
XM_031940151.1	PI
XM_031948007.1	PI
XM_012542634.2	I
XM_012543307.3	I
XM_031941271.1	I
XM_031946935.1	M
XM_031947777.1	PI
XM_031951990.1	I
XM_031946529.1	I
XM_012541090.3	I
XM_023497662.2	UL
XM_012541399.2	I
XM_031948292.1	I
XM_031947385.1	PI
XM_031945934.1	UL
XM_031963309.1	I
XM_031948527.1	PI
XM_031948515.1	I
XM_031966637.1	I
XM_031947770.1	I
XM_031953030.1	UL
XM_031961991.1	I
XM_031968902.1	I
XM_023496742.2	PI
XM_031947010.1	I
XM_031948345.1	I
XM_003761467.3	I
XM_031948665.1	PI
XM_031948036.1	PI
XM_023498275.2	I
XM_003759950.4	I
XM_012543751.3	UL
XM_023505348.2	PI
XM_031938933.1	I
XM_031964654.1	UL
XM_012543315.3	I
XM_031946361.1	I
XM_031947011.1	I
XM_031939018.1	I
XM_031954984.1	I
XM_031948333.1	PI
XM_003761716.4	I
XM_023496443.2	I
XM_031948524.1	I
XM_003760066.4	I
XM_031948639.1	I
XM_031946766.1	UL
XM_031947757.1	I
XM_023498784.2	UL
XM_023496435.2	I
XM_031965775.1	I
XM_031945476.1	I
XM_031942755.1	I
XM_031947252.1	I
XM_031947317.1	I
XM_031946904.1	I
XM_031940108.1	I
XM_023496027.2	I
XM_031937693.1	PI
XM_031947586.1	PI
XM_031946061.1	I
XM_031946561.1	I
XM_031948301.1	I
XM_031948446.1	I
XM_031938904.1	I
XM_031969255.1	PI
XM_003761325.4	PI
XM_031946907.1	UL
XM_031947152.1	I
XM_023496525.2	I
XM_031964838.1	I
XM_023498546.2	I
XM_031946410.1	I
XM_031941432.1	M
XM_031955275.1	I
XM_012543588.3	I
XM_031937641.1	I
XM_012542893.3	I
XM_031955860.1	I
XM_031946332.1	I
XM_031959555.1	UL
XM_031948180.1	PI
XM_012542948.2	I
XM_031947111.1	I
XM_031948999.1	I
XM_031946951.1	I
XM_031948843.1	I
XM_012541626.3	I
XM_012542084.3	I
XM_031945321.1	I
XM_031947633.1	PI
XM_031947058.1	I
XM_031946368.1	I
XM_003759421.4	I
XM_031946138.1	I
XM_031946181.1	I
XM_031952558.1	PI
XM_031946674.1	I
XM_023497239.2	I
XM_031947503.1	UL
XM_031946629.1	PI
XM_031948873.1	M
XM_031953255.1	I
XM_003761155.2	I
XM_031947660.1	PI
XM_003762743.3	I
XM_031947668.1	PI
XM_012542115.2	I
XM_031942407.1	I
XM_031948331.1	UL
XM_031957628.1	I
XM_012543481.3	I
XM_031946831.1	UL
XM_031956002.1	I
XM_031945905.1	I
XM_031948685.1	I
XM_031946420.1	I
XM_023495963.2	M
XM_031964951.1	I
XM_031947588.1	PI
XM_012542655.2	UL
XM_023495763.2	I
XM_031947681.1	I
XM_023496199.2	I
XM_031966724.1	I
XM_031947987.1	I
XM_031963235.1	I
XM_031951955.1	PI
XM_031963595.1	I
XM_031949001.1	I
XM_031946009.1	I
XM_031938739.1	I
XM_012543335.3	I
XM_031967752.1	I
XM_031945657.1	M
XM_031957261.1	I
XM_031952200.1	I
XM_031946274.1	PI
XM_031957770.1	I
XM_031945987.1	I
XM_023497567.2	I
XM_031946083.1	I
XM_031945465.1	I
XM_031947043.1	I
XM_031948459.1	I
XM_023498574.2	I
XM_031946873.1	I
XM_031952376.1	I
XM_031946979.1	I
XM_023496292.2	I
XM_031945669.1	I
XM_031948719.1	PI
XM_031943674.1	I
XM_023496847.2	I
XM_031948272.1	PI
XM_031966858.1	I
XM_031942766.1	I
XM_031945894.1	I
XM_031952903.1	I
XM_012543906.3	I
XM_031955849.1	I
XM_031947534.1	UL
XM_023497178.2	I
XM_031966173.1	I
XM_031962220.1	I
XM_012543064.3	I
XM_031957205.1	I
XM_031946441.1	I
XM_012541119.2	I
XM_031947928.1	I
XM_031947814.1	PI
XM_031942607.1	I
XM_023495735.2	I
XM_031949175.1	PM
XM_031947880.1	PI
XM_031948507.1	I
XM_031947547.1	PI
XM_031948720.1	PI
XM_003768694.2	I
XM_031946449.1	I
XM_031966969.1	I
XM_012541508.3	I
XM_023497314.2	PI
XM_031946038.1	I
XM_031946868.1	I
XM_031954681.1	I
XM_003759919.4	I
XM_031955160.1	I
XM_031959465.1	I
XM_031948383.1	I
XM_031946802.1	I
XM_031947513.1	I
XM_031945749.1	I
XM_031948091.1	I
XM_031948509.1	I
XM_031947170.1	UL
XM_031940973.1	UL
XM_003761502.2	I
XM_003759941.4	I
XM_031946145.1	I
XM_003760739.4	I
XM_031945250.1	M
XM_012543431.3	I
XM_031946248.1	I
XM_031948181.1	PI
XM_031936759.1	I
XM_031965648.1	I
XM_031946731.1	I
XM_003761706.4	I
XM_031948871.1	M
XM_031969184.1	I
XM_031945854.1	I
XM_031955938.1	I
XM_012541021.3	I
XM_031945557.1	I
XM_031945324.1	I
XM_031948419.1	M
XM_031952715.1	I
XM_012542875.3	I
XM_031942080.1	I
XM_031945904.1	I
XM_031956413.1	I
XM_031968908.1	I
XM_031945590.1	I
XM_031946622.1	I
XM_031948263.1	PI
XM_003761498.4	I
XM_031946021.1	I
XM_031946879.1	I
XM_031961140.1	I
XM_031948309.1	I
XM_031946830.1	I
XM_031947807.1	I
XM_031947812.1	I
XM_003760831.4	I
XM_031946961.1	M
XM_031946139.1	I
XM_023496323.2	I
XM_031948145.1	I
XM_031948520.1	I
XM_031960751.1	PI
XM_012542448.3	I
XM_031948561.1	PI
XM_031951907.1	PI
XM_012543282.3	PI
XM_003761275.3	I
XM_031945373.1	UL
XM_031946025.1	I
XM_031946204.1	I
XM_031948586.1	I
XM_031946580.1	I
XM_031946843.1	I
XM_012543254.3	I
XM_003762263.4	I
XM_012542814.3	I
XM_031952944.1	I
XM_031957208.1	I
XM_003761390.1	I
XM_031948109.1	I
XM_031946946.1	I
XM_031944682.1	I
XM_003759413.3	I
XM_023497357.2	I
XM_031937979.1	I
XM_031946725.1	I
XM_031943705.1	I
XM_031946623.1	I
XM_012543232.3	I
XM_031946458.1	I
XM_012541478.3	I
XM_023495794.2	I
XM_023498166.2	I
XM_023497792.2	I
XM_003762589.4	I
XM_031966357.1	I
XM_031936752.1	UL
XM_031946713.1	I
XM_023498315.2	I
XM_012543541.2	I
XM_031940376.1	I
XM_031948652.1	I
XM_031948261.1	PI
XM_031959938.1	I
XM_031948912.1	M
XM_031946492.1	I
XM_031946666.1	I
XM_031946059.1	I
XM_031945618.1	I
XM_012541435.3	I
XM_003761253.4	I
XM_003760176.3	I
XM_031938250.1	UL
XM_031966441.1	I
XM_023496973.2	I
XM_031948307.1	I
XM_031945327.1	I
XM_012541599.3	I
XM_031944884.1	I
XM_023496547.2	M
XM_023497413.2	I
XM_031949653.1	I
XM_012543637.3	I
XM_031946398.1	I
XM_031966136.1	I
XM_023497533.2	I
XM_031946698.1	I
XM_012543227.3	I
XM_012541999.3	I
XM_003762319.3	PI
XM_003760308.4	I
XM_031948834.1	M
XM_031947629.1	PI
XM_023496124.2	I
XM_012541540.3	I
XM_031964067.1	I
XM_031947341.1	UL
XM_031946161.1	I
XM_031960062.1	I
XM_023496057.2	I
XM_031945318.1	I
XM_031947531.1	I
XM_031945394.1	I
XM_031948876.1	PI
XM_003762419.4	I
XM_031947155.1	I
XM_031962175.1	I
XM_023497356.2	I
XM_031947112.1	I
XM_031948514.1	I
XM_003759492.4	I
XM_012542661.3	I
XM_031948764.1	PI
XM_031946149.1	I
XM_031937688.1	I
XM_031943600.1	I
XM_031967553.1	L
XM_031947741.1	I
XM_012542724.3	I
XM_031947920.1	I
XM_031946507.1	I
XM_031961882.1	I
XM_003762143.3	I
XM_031948749.1	UL
XM_031962806.1	I
XM_031947653.1	PI
XM_031948231.1	PI
unassigned_transcript.1	I
XM_031946984.1	I
XM_031939923.1	PI
XM_031956903.1	I
XM_031954530.1	I
XM_031958554.1	I
XM_031948482.1	PI
XM_031946112.1	I
XM_031954833.1	I
XM_031946091.1	I
XM_003762539.2	I
XM_031948803.1	I
XM_031965398.1	I
XM_031938911.1	I
XM_031964586.1	UL
XM_023496586.2	I
XM_031965008.1	I
XM_003760526.3	I
XM_031945535.1	I
XM_031963622.1	I
XM_031945473.1	I
XM_031946823.1	PI
XM_031947581.1	I
XM_031945399.1	I
XM_023496373.2	I
XM_012541249.3	I
XM_031956503.1	I
XM_031946781.1	I
XM_031966204.1	PI
XM_012543110.2	I
XM_031946855.1	I
XM_031960360.1	PI
XM_023497598.2	I
XM_012542505.3	PI
XM_012543470.2	I
XM_023498355.2	M
XM_023496382.2	I
XM_031957213.1	I
XM_031945605.1	M
XM_031945432.1	PI
XM_012542662.3	I
XM_012542447.2	I
XM_031947536.1	I
XM_031938859.1	L
XM_031963036.1	PI
XM_003762055.4	I
XM_031946592.1	I
XM_031948668.1	PI
XM_031947519.1	I
XM_031945538.1	I
XM_031946987.1	I
XM_031945668.1	I
XM_023496813.2	I
XM_031945554.1	I
XM_031961103.1	UL
XM_031965521.1	UL
XM_031953294.1	I
XM_031956960.1	I
XM_031948426.1	I
XM_031945883.1	I
XM_031956383.1	I
XM_031959259.1	I
XM_031953437.1	I
XM_031945627.1	I
XM_031960954.1	I
XM_031948303.1	I
XM_031946428.1	I
XM_031941260.1	I
XM_031947612.1	I
XM_031947090.1	I
XM_031955150.1	I
XM_031961557.1	I
XM_031946101.1	PI
XM_031946340.1	I
XM_031954915.1	I
XM_031942680.1	I
XM_031948130.1	M
XM_012543066.3	I
XM_031945441.1	I
XM_031946888.1	I
XM_031956520.1	I
XM_031944719.1	PI
XM_031948724.1	UL
XM_031961305.1	I
XM_031947697.1	PI
XM_031946384.1	I
XM_012541175.3	I
XM_012542843.3	I
XM_023496176.2	I
XM_012542749.3	I
XM_031960868.1	I
XM_031948430.1	L
XM_031946504.1	I
XM_031941038.1	PI
XM_012543864.2	I
XM_031948880.1	PI
XM_031946283.1	I
XM_031944761.1	I
XM_031963483.1	UL
XM_031949044.1	I
XM_031961872.1	I
XM_031947147.1	I
XM_031945412.1	M
XM_023496307.2	I
XM_031957067.1	I
XM_031956671.1	I
XM_031945786.1	PI
XM_031946521.1	I
XM_031951950.1	PI
XM_003763086.4	I
XM_003761933.4	I
XM_031956690.1	I
XM_031948659.1	I
XM_031967920.1	I
XM_031967603.1	I
XM_031954207.1	I
XM_031954926.1	I
XM_031947515.1	I
XM_031940018.1	I
XM_023498046.2	I
XM_023496308.2	I
XM_031948174.1	I
XM_031947100.1	I
XM_031945474.1	I
XM_031947800.1	PI
XM_031947384.1	PI
XM_031958909.1	I
XM_031957748.1	I
XM_031947096.1	I
XM_012544087.3	I
XM_031947371.1	I
XM_031954713.1	I
XM_031945495.1	I
XM_031946062.1	I
XM_031948054.1	I
XM_003759424.4	I
XM_031948340.1	I
XM_031944244.1	I
XM_031946298.1	I
XM_023498786.2	UL
XM_031946750.1	PI
XM_031945988.1	I
XM_031947044.1	I
XM_031946810.1	PI
XM_023496163.2	I
XM_031948774.1	I
XM_031945519.1	I
XM_031946995.1	I
XM_003761665.3	M
XM_003762754.4	I
XM_031946643.1	I
XM_031948468.1	PI
XM_031945411.1	M
XM_031948106.1	PI
XM_012541761.2	I
XM_031952564.1	PI
XM_031944541.1	I
XM_023495738.2	I
XM_031954748.1	I
XM_012541310.3	I
XM_031947109.1	I
XM_031947533.1	I
XM_031964896.1	I
XM_012541602.3	I
XM_003763328.4	M
XM_012543320.3	PI
XM_031947935.1	I
XM_031954559.1	I
XM_031937933.1	UL
XM_031946008.1	I
XM_003761389.1	I
XM_012543709.3	I
XM_031948329.1	M
XM_003760348.3	I
XM_031945560.1	I
XM_031961409.1	I
XM_031940957.1	UL
XM_031953312.1	PI
XM_031955842.1	I
XM_031937406.1	I
XM_031955870.1	UL
XM_031946073.1	I
XM_023495984.2	PI
XM_031948201.1	PI
XM_031948218.1	I
XM_031948105.1	PI
XM_012542891.3	I
XM_031945662.1	I
XM_012544042.3	I
XM_012542283.3	I
XM_003760249.4	I
XM_023495741.2	I
XM_031947662.1	PI
XM_003762534.4	I
XM_031951810.1	I
XM_031947739.1	PI
XM_003760658.4	I
XM_012541306.3	I
XM_031959637.1	I
XM_023496028.2	I
XM_031948017.1	UL
XM_031946556.1	I
XM_031947391.1	PI
XM_031941311.1	I
XM_031947348.1	I
XM_031952960.1	I
XM_031966313.1	I
XM_031947698.1	PI
XM_003761968.4	I
XM_031956428.1	I
XM_003762239.4	I
XM_031946162.1	I
XM_031957215.1	I
XM_031960523.1	I
XM_031960442.1	I
XM_012543371.3	I
XM_031942673.1	I
XM_031946918.1	I
XM_012541740.2	I
XM_031947667.1	PI
XM_003760252.4	I
XM_031938205.1	I
XM_031958805.1	I
XM_031946650.1	I
XM_031946304.1	I
XM_031948540.1	M
XM_031937965.1	UL
XM_031947541.1	I
XM_031966370.1	I
XM_003762065.4	I
XM_023498702.2	I
XM_023498274.2	I
XM_023498302.2	I
XM_031945696.1	I
XM_031951558.1	PI
XM_023497694.2	I
XM_003761963.4	I
XM_031947542.1	I
XM_031953316.1	PI
XM_031958425.1	UL
XM_031947398.1	I
XM_003762246.4	I
XM_031946406.1	I
XM_031961347.1	I
XM_031945665.1	I
XM_031947664.1	PI
XM_031954620.1	I
XM_031948077.1	I
XM_031965709.1	UL
XM_012541362.3	I
XM_031946055.1	I
XM_003759440.4	I
XM_023496337.2	I
XM_003759766.4	I
XM_031957688.1	M
XM_031948428.1	I
XM_031948814.1	I
XM_003762320.4	I
XM_031948577.1	I
XM_003760269.4	I
XM_031966179.1	I
XM_003760808.4	I
XM_012542299.3	PI
XM_031958716.1	PI
XM_031946257.1	UL
XM_031946309.1	I
XM_003762081.4	I
XM_031946088.1	I
XM_031959159.1	M
XM_031945648.1	I
XM_031969047.1	I
XM_031944220.1	I
XM_031945768.1	I
XM_012541607.3	I
XM_031956467.1	I
XM_012541393.3	I
XM_003759697.4	I
XM_031965425.1	I
XM_031967874.1	PI
XM_023496534.2	I
XM_012541014.3	I
XM_031957165.1	I
XM_031938495.1	I
XM_031946020.1	I
XM_031956964.1	I
XM_031955035.1	I
XM_031966305.1	I
XM_031966682.1	I
XM_031951966.1	M
XM_031947493.1	I
XM_031948594.1	PI
XM_031941940.1	I
XM_031948216.1	I
XM_031962165.1	I
XM_031949041.1	I
XM_031948615.1	I
XM_031946144.1	I
XM_012541707.3	I
XM_031941296.1	I
XM_023498167.2	I
XM_031947599.1	I
XM_012542745.3	I
XM_031946500.1	I
XM_012543117.1	I
XM_031948264.1	PI
XM_031937210.1	I
XM_031941246.1	I
XM_003760197.4	I
XM_031948503.1	I
XM_031945537.1	I
XM_023497317.2	I
XM_031952677.1	I
XM_031956856.1	UL
XM_031948841.1	I
XM_031946450.1	I
XM_003762481.4	I
XM_003760335.3	I
XM_031948375.1	I
XM_031958628.1	I
XM_031948593.1	I
XM_012542774.2	I
XM_003760187.2	I
XM_003762820.2	I
XM_023495796.2	I
XM_023498093.2	I
XM_012542279.3	I
XM_031937277.1	I
XM_031951870.1	PI
XM_031948269.1	I
XM_031948658.1	I
XM_031947269.1	I
XM_012541246.3	I
XM_003760061.4	I
XM_031948227.1	PI
XM_031946031.1	I
XM_031946037.1	I
XM_031946371.1	I
XM_031945450.1	I
XM_031945828.1	I
XM_031938603.1	I
XM_031959105.1	I
XM_031938523.1	I
XM_031946011.1	PI
XM_031952275.1	PI
XM_031957882.1	I
XM_012542180.2	I
XM_031946160.1	I
XM_012541592.3	I
XM_031946808.1	I
XM_031948350.1	PI
XM_031964378.1	I
XM_031954369.1	I
XM_031964402.1	PI
XM_031941978.1	I
XM_031959198.1	I
XM_031963359.1	I
XM_031955676.1	I
XM_031940988.1	UL
XM_003760922.4	I
XM_031959184.1	I
XM_031947127.1	I
XM_031960948.1	I
XM_012542272.3	I
XM_003760246.3	I
XM_031968682.1	I
XM_012543250.3	I
XM_031947847.1	I
XM_012541831.3	I
XM_031947395.1	PI
XM_031964117.1	I
XM_031968789.1	I
XM_031953701.1	I
XM_031965638.1	I
XM_003762235.4	I
XM_031948493.1	UL
XM_031947638.1	PI
XM_023498259.2	I
XM_031948192.1	M
XM_003761717.4	I
XM_031948651.1	I
XM_031967409.1	I
XM_023497683.2	I
XM_031945522.1	I
XM_031966103.1	I
XM_031948257.1	I
